counter_id,counter_kanji,counter_reading,counter_gloss,number,number_kanji,combined_kanji,generated_reading,jmdict_readings,source,notes,verified_reading
1298520,冊,さつ,counter for books,4,四,四冊,よんさつ,,generated,,よんさつ
1298520,冊,さつ,counter for books,5,五,五冊,ごさつ,,generated,,ごさつ
1298520,冊,さつ,counter for books,6,六,六冊,ろっさつ,,generated,6 does not get sokuon before s-row,ろくさつ
1298520,冊,さつ,counter for books,7,七,七冊,ななさつ,,generated,,ななさつ
1298520,冊,さつ,counter for books,8,八,八冊,はっさつ,,generated,,はっさつ
1298520,冊,さつ,counter for books,9,九,九冊,きゅうさつ,,generated,,きゅうさつ
1298520,冊,さつ,counter for books,10,十,十冊,じゅっさつ,,generated,,じゅっさつ
1298520,冊,さつ,counter for books,何,何,何冊,なんさつ,,generated,,なんさつ
1299680,皿,さら,serving;helping;course,1,一,一皿,いっさら,ひとさら,jmdict_mismatch,jmdict has: ひとさら; generated: いっさら; wago reading for 1,ひとさら
1299680,皿,さら,serving;helping;course,2,二,二皿,にさら,ふたさら,jmdict_mismatch,jmdict has: ふたさら; generated: にさら; wago reading for 2,ふたさら
1299680,皿,さら,serving;helping;course,3,三,三皿,さんさら,,generated,,さんさら
1299680,皿,さら,serving;helping;course,4,四,四皿,よんさら,,generated,,よんさら
1299680,皿,さら,serving;helping;course,5,五,五皿,ごさら,,generated,,ごさら
1299680,皿,さら,serving;helping;course,6,六,六皿,ろっさら,,generated,6 does not get sokuon before s-row,ろくさら
1299680,皿,さら,serving;helping;course,7,七,七皿,ななさら,,generated,,ななさら
1299680,皿,さら,serving;helping;course,8,八,八皿,はっさら,,generated,,はっさら
1299680,皿,さら,serving;helping;course,9,九,九皿,きゅうさら,,generated,,きゅうさら
1299680,皿,さら,serving;helping;course,10,十,十皿,じゅっさら,,generated,,じゅっさら
1299680,皿,さら,serving;helping;course,何,何,何皿,なんさら,,generated,,なんさら
1302680,山,やま,mountain;hill,1,一,一山,いちやま,ひとやま/いっさん,jmdict_mismatch,jmdict has: ひとやま/いっさん; generated: いちやま; wago reading for 1,ひとやま
1302680,山,やま,mountain;hill,2,二,二山,にやま,,generated,,にやま
1302680,山,やま,mountain;hill,3,三,三山,さんやま,さんざん,jmdict_mismatch,"jmdict has: さんざん; generated: さんやま; JMdict さんざん is 散々, not counter",さんやま
1302680,山,やま,mountain;hill,4,四,四山,よんやま,,generated,,よんやま
1302680,山,やま,mountain;hill,5,五,五山,ごやま,ごさん/ござん,jmdict_mismatch,jmdict has: ごさん/ござん; generated: ごやま; JMdict ごさん is 五山 proper noun,ごやま
1302680,山,やま,mountain;hill,6,六,六山,ろくやま,,generated,,ろくやま
1302680,山,やま,mountain;hill,7,七,七山,ななやま,,generated,,ななやま
1302680,山,やま,mountain;hill,8,八,八山,はちやま,,generated,,はちやま
1302680,山,やま,mountain;hill,9,九,九山,きゅうやま,,generated,,きゅうやま
1302680,山,やま,mountain;hill,10,十,十山,じゅうやま,,generated,,じゅうやま
1302680,山,やま,mountain;hill,何,何,何山,なんやま,,generated,,なんやま
1312610,誌,し,magazine;journal,1,一,一誌,いっし,,generated,,いっし
1312610,誌,し,magazine;journal,2,二,二誌,にし,,generated,,にし
1312610,誌,し,magazine;journal,3,三,三誌,さんし,,generated,,さんし
1312610,誌,し,magazine;journal,4,四,四誌,よんし,,generated,,よんし
1312610,誌,し,magazine;journal,5,五,五誌,ごし,,generated,,ごし
1312610,誌,し,magazine;journal,6,六,六誌,ろっし,,generated,6 does not get sokuon before s-row,ろくし
1312610,誌,し,magazine;journal,7,七,七誌,ななし,,generated,,ななし
1312610,誌,し,magazine;journal,8,八,八誌,はっし,,generated,,はっし
1312610,誌,し,magazine;journal,9,九,九誌,きゅうし,,generated,,きゅうし
1312610,誌,し,magazine;journal,10,十,十誌,じゅっし,,generated,,じゅっし
1312610,誌,し,magazine;journal,何,何,何誌,なんし,,generated,,なんし
1327190,手,て,move (in go; shogi; etc.),1,一,一手,いって,いって/ひとて,jmdict_match,,いって
1327190,手,て,move (in go; shogi; etc.),2,二,二手,にて,ふたて,jmdict_mismatch,jmdict has: ふたて; generated: にて; wago reading for 2,ふたて
1327190,手,て,move (in go; shogi; etc.),3,三,三手,さんて,,generated,,さんて
1327190,手,て,move (in go; shogi; etc.),4,四,四手,よんて,しで/かみしで,jmdict_mismatch,jmdict has: しで/かみしで; generated: よんて; JMdict しで is 紙垂 not counter,よんて
1327190,手,て,move (in go; shogi; etc.),5,五,五手,ごて,,generated,,ごて
1327190,手,て,move (in go; shogi; etc.),6,六,六手,ろって,,generated,6 does not get sokuon before t-row,ろくて
1327190,手,て,move (in go; shogi; etc.),7,七,七手,ななて,,generated,,ななて
1327190,手,て,move (in go; shogi; etc.),8,八,八手,はって,やつで/ヤツデ,jmdict_mismatch,jmdict has: やつで/ヤツデ; generated: はって; JMdict やつで is plant name not counter,はって
1327190,手,て,move (in go; shogi; etc.),9,九,九手,きゅうて,,generated,,きゅうて
1327190,手,て,move (in go; shogi; etc.),10,十,十手,じゅって,じって/じってい,jmdict_mismatch,jmdict has: じって/じってい; generated: じゅって; modern standard; じって is traditional,じゅって
1327190,手,て,move (in go; shogi; etc.),何,何,何手,なんて,,generated,,なんて
1328890,種類,しゅるい,counter for kinds; species; etc.,1,一,一種類,いっしゅるい,,generated,,いっしゅるい
1328890,種類,しゅるい,counter for kinds; species; etc.,2,二,二種類,にしゅるい,,generated,,にしゅるい
1328890,種類,しゅるい,counter for kinds; species; etc.,3,三,三種類,さんしゅるい,,generated,,さんしゅるい
1328890,種類,しゅるい,counter for kinds; species; etc.,4,四,四種類,よんしゅるい,,generated,,よんしゅるい
1328890,種類,しゅるい,counter for kinds; species; etc.,5,五,五種類,ごしゅるい,,generated,,ごしゅるい
1328890,種類,しゅるい,counter for kinds; species; etc.,6,六,六種類,ろっしゅるい,,generated,6 does not get sokuon before s-row,ろくしゅるい
1328890,種類,しゅるい,counter for kinds; species; etc.,7,七,七種類,ななしゅるい,,generated,,ななしゅるい
1328890,種類,しゅるい,counter for kinds; species; etc.,8,八,八種類,はっしゅるい,,generated,,はっしゅるい
1328890,種類,しゅるい,counter for kinds; species; etc.,9,九,九種類,きゅうしゅるい,,generated,,きゅうしゅるい
1328890,種類,しゅるい,counter for kinds; species; etc.,10,十,十種類,じゅっしゅるい,,generated,,じゅっしゅるい
1328890,種類,しゅるい,counter for kinds; species; etc.,何,何,何種類,なんしゅるい,なんしゅるい,jmdict_match,,なんしゅるい
1356740,畳,じょう,tatami mat (esp. as a measure of room size; either 1.82 sqm or 1.54 sqm),1,一,一畳,いちじょう,いちじょう,jmdict_match,,いちじょう
1356740,畳,じょう,tatami mat (esp. as a measure of room size; either 1.82 sqm or 1.54 sqm),2,二,二畳,にじょう,,generated,,にじょう
1356740,畳,じょう,tatami mat (esp. as a measure of room size; either 1.82 sqm or 1.54 sqm),3,三,三畳,さんじょう,,generated,,さんじょう
1356740,畳,じょう,tatami mat (esp. as a measure of room size; either 1.82 sqm or 1.54 sqm),4,四,四畳,よんじょう,,generated,四畳半=よじょうはん; よ standard,よじょう
1356740,畳,じょう,tatami mat (esp. as a measure of room size; either 1.82 sqm or 1.54 sqm),5,五,五畳,ごじょう,,generated,,ごじょう
1356740,畳,じょう,tatami mat (esp. as a measure of room size; either 1.82 sqm or 1.54 sqm),6,六,六畳,ろくじょう,,generated,,ろくじょう
1356740,畳,じょう,tatami mat (esp. as a measure of room size; either 1.82 sqm or 1.54 sqm),7,七,七畳,ななじょう,,generated,,ななじょう
1356740,畳,じょう,tatami mat (esp. as a measure of room size; either 1.82 sqm or 1.54 sqm),8,八,八畳,はちじょう,,generated,,はちじょう
1356740,畳,じょう,tatami mat (esp. as a measure of room size; either 1.82 sqm or 1.54 sqm),9,九,九畳,きゅうじょう,,generated,,きゅうじょう
1356740,畳,じょう,tatami mat (esp. as a measure of room size; either 1.82 sqm or 1.54 sqm),10,十,十畳,じゅうじょう,,generated,,じゅうじょう
1356740,畳,じょう,tatami mat (esp. as a measure of room size; either 1.82 sqm or 1.54 sqm),何,何,何畳,なんじょう,,generated,,なんじょう
1361130,振り,ふり,swing;shake;sweep;wave;wag,1,一,一振り,いっぷり,ひとふり,jmdict_mismatch,jmdict has: ひとふり; generated: いっぷり; wago reading for 1,ひとふり
1361130,振り,ふり,swing;shake;sweep;wave;wag,2,二,二振り,にふり,,generated,,にふり
1361130,振り,ふり,swing;shake;sweep;wave;wag,3,三,三振り,さんぶり,,generated,,さんぶり
1361130,振り,ふり,swing;shake;sweep;wave;wag,4,四,四振り,よんふり,,generated,,よんふり
1361130,振り,ふり,swing;shake;sweep;wave;wag,5,五,五振り,ごふり,,generated,,ごふり
1361130,振り,ふり,swing;shake;sweep;wave;wag,6,六,六振り,ろっぷり,,generated,,ろっぷり
1361130,振り,ふり,swing;shake;sweep;wave;wag,7,七,七振り,ななふり,,generated,,ななふり
1361130,振り,ふり,swing;shake;sweep;wave;wag,8,八,八振り,はっぷり,,generated,,はっぷり
1361130,振り,ふり,swing;shake;sweep;wave;wag,9,九,九振り,きゅうふり,,generated,,きゅうふり
1361130,振り,ふり,swing;shake;sweep;wave;wag,10,十,十振り,じゅっぷり,,generated,,じゅっぷり
1361130,振り,ふり,swing;shake;sweep;wave;wag,何,何,何振り,なんぶり,,generated,,なんぶり
1366210,針,はり,counter for stitches,1,一,一針,いっぱり,,generated,wago for stitch counter,ひとはり
1366210,針,はり,counter for stitches,2,二,二針,にはり,,generated,,にはり
1366210,針,はり,counter for stitches,3,三,三針,さんばり,,generated,,さんばり
1366210,針,はり,counter for stitches,4,四,四針,よんはり,,generated,,よんはり
1366210,針,はり,counter for stitches,5,五,五針,ごはり,,generated,,ごはり
1366210,針,はり,counter for stitches,6,六,六針,ろっぱり,,generated,,ろっぱり
1366210,針,はり,counter for stitches,7,七,七針,ななはり,,generated,,ななはり
1366210,針,はり,counter for stitches,8,八,八針,はっぱり,,generated,,はっぱり
1366210,針,はり,counter for stitches,9,九,九針,きゅうはり,,generated,,きゅうはり
1366210,針,はり,counter for stitches,10,十,十針,じゅっぱり,,generated,,じゅっぱり
1366210,針,はり,counter for stitches,何,何,何針,なんばり,,generated,,なんばり
1383800,切り,きり,counter for slices (esp. thick slices);counter for cuts (of fish; meat; etc.),1,一,一切り,いっきり,ひときり,jmdict_mismatch,jmdict has: ひときり; generated: いっきり; wago reading for 1,ひときり
1383800,切り,きり,counter for slices (esp. thick slices);counter for cuts (of fish; meat; etc.),2,二,二切り,にきり,,generated,,にきり
1383800,切り,きり,counter for slices (esp. thick slices);counter for cuts (of fish; meat; etc.),3,三,三切り,さんきり,,generated,,さんきり
1383800,切り,きり,counter for slices (esp. thick slices);counter for cuts (of fish; meat; etc.),4,四,四切り,よんきり,よつぎり,jmdict_mismatch,jmdict has: よつぎり; generated: よんきり; wago reading for 4,よつぎり
1383800,切り,きり,counter for slices (esp. thick slices);counter for cuts (of fish; meat; etc.),5,五,五切り,ごきり,,generated,,ごきり
1383800,切り,きり,counter for slices (esp. thick slices);counter for cuts (of fish; meat; etc.),6,六,六切り,ろっきり,,generated,,ろっきり
1383800,切り,きり,counter for slices (esp. thick slices);counter for cuts (of fish; meat; etc.),7,七,七切り,ななきり,,generated,,ななきり
1383800,切り,きり,counter for slices (esp. thick slices);counter for cuts (of fish; meat; etc.),8,八,八切り,はっきり,,generated,,はっきり
1383800,切り,きり,counter for slices (esp. thick slices);counter for cuts (of fish; meat; etc.),9,九,九切り,きゅうきり,,generated,,きゅうきり
1383800,切り,きり,counter for slices (esp. thick slices);counter for cuts (of fish; meat; etc.),10,十,十切り,じゅっきり,,generated,,じゅっきり
1383800,切り,きり,counter for slices (esp. thick slices);counter for cuts (of fish; meat; etc.),何,何,何切り,なんきり,,generated,,なんきり
1384840,切れ,きれ,counter for scraps; pieces; etc.,1,一,一切れ,いっきれ,ひときれ,jmdict_mismatch,jmdict has: ひときれ; generated: いっきれ; wago reading for 1,ひときれ
