jmdict_id,kanji,reading,jlpt_level,frequency_rank,source
1005870,凝乎と,じっと,3,727,waller
1002970,かも知れない,かもしれない,3,728,waller
1445670,怒り,いかり,2,729,audit
1326940,取り戻す,とりもどす,2,730,audit
1420730,地,ち,3,731,waller
1516990,方向,ほうこう,3,732,waller
1433030,通る,とおる,4,733,waller
1422970,着く,つく,5,734,waller
1607260,履く,はく,5,735,waller
1191060,可能,かのう,3,736,waller
1361510,新た,あらた,3,737,waller
1372800,随分,ずいぶん,4,738,waller
1472800,背中,せなか,4,739,waller
1369940,尋ねる,たずねる,4,740,waller
1002430,お茶,おちゃ,5,741,waller
1171900,雨,あめ,5,742,waller
1001140,,ええ,5,743,waller
1237150,教室,きょうしつ,5,744,waller
1593070,越える,こえる,3,745,waller
1601260,馬鹿,ばか,3,746,waller
1178450,遠慮,えんりょ,4,747,waller
1495000,不味い,まずい,5,748,waller
1382250,席,せき,4,749,waller
1253190,迎える,むかえる,4,750,waller
1577280,暇,ひま,5,751,waller
1350110,消す,けす,5,752,waller
1249900,兄,あに,5,753,waller
1314680,似合う,にあう,3,754,waller
1591990,気をつける,きをつける,3,755,audit
1258330,犬,いぬ,5,756,waller
1269510,後悔,こうかい,2,757,audit
1289140,今後,こんご,3,758,waller
1219910,希望,きぼう,3,759,waller
1184160,下がる,さがる,4,760,waller
1518080,訪れる,おとずれる,2,761,audit
1603550,褒める,ほめる,4,762,waller
1321900,写真,しゃしん,5,763,waller
1013190,,より,5,764,waller
1540150,友人,ゆうじん,3,765,waller
1205830,確実,かくじつ,3,766,waller
1231650,去る,さる,3,767,waller
1012050,,まあ,3,768,waller
1166180,一部,いちぶ,3,769,audit
1222510,気配,けはい,2,770,waller
1375290,性格,せいかく,3,771,waller
1006380,,ずっと,4,772,audit
1437450,適当,てきとう,4,773,waller
1003430,屹度,きっと,4,774,waller
1543130,予想,よそう,3,775,audit
1238380,興奮,こうふん,2,776,audit
1589880,関わる,かかわる,2,777,waller
1004500,此方,こちら,5,778,waller
1365990,進める,すすめる,3,779,waller
1363650,真剣,しんけん,3,780,waller
1475720,迫る,せまる,2,781,waller
1562300,話しかける,はなしかける,3,782,audit
1225630,疑問,ぎもん,3,783,waller
1309800,指示,しじ,2,784,audit
1545710,揺れる,ゆれる,4,785,waller
1401240,相当,そうとう,3,786,waller
1207230,楽,らく,3,787,waller
1264650,限界,げんかい,3,788,waller
1210620,勘違い,かんちがい,3,789,audit
1600270,乗せる,のせる,3,790,waller
1252310,警戒,けいかい,2,791,audit
1205780,確かめる,たしかめる,3,792,waller
2585220,事がない,ことがない,5,793,frequency
1012620,,もっと,5,794,waller
1225510,疑う,うたがう,3,795,waller
1443840,電話,でんわ,5,796,waller
1375790,成長,せいちょう,3,797,waller
1174890,鋭い,するどい,3,798,waller
1587300,痛み,いたみ,3,799,waller
1351430,紹介,しょうかい,4,800,waller
1321110,実際,じっさい,3,801,waller
1245450,空間,くうかん,5,802,frequency
1012810,矢っ張り,やっぱり,4,803,waller
1297540,作業,さぎょう,3,804,waller
1336820,重要,じゅうよう,3,805,waller
1404320,息,いき,3,806,waller
1211150,巻き込む,まきこむ,5,807,frequency
1474900,白,しろ,5,808,waller
1355810,場合,ばあい,4,809,waller
1291230,差し出す,さしだす,2,810,audit
1247660,軍,ぐん,3,811,waller
1445270,土,つち,3,812,waller
1592350,悔しい,くやしい,2,813,waller
1461160,二つ,ふたつ,5,814,waller
1478190,抜く,ぬく,3,815,waller
1471250,破壊,はかい,2,816,audit
1441390,点,てん,4,817,waller
1009330,,どんな,3,818,waller
1154860,案内,あんない,4,819,waller
1445130,努力,どりょく,3,820,waller
1575990,一言,ひとこと,3,821,waller
1163940,一寸,ちょっと,5,822,waller
1358870,伸びる,のびる,3,823,waller
1454510,得意,とくい,3,824,waller
1501620,払う,はらう,4,825,waller
1580260,傷,きず,3,826,waller
1288810,此処,ここ,5,827,waller
1202760,開始,かいし,3,828,waller
1199250,解放,かいほう,2,829,waller
1207250,楽しみ,たのしみ,4,830,waller
1326990,取れる,とれる,3,831,waller
1075940,,タイプ,4,832,waller
1257540,建物,たてもの,5,833,waller
1153440,扱う,あつかう,3,834,waller
1004790,此れから,これから,4,835,waller
1364360,真面目,まじめ,4,836,waller
1173660,影響,えいきょう,3,837,waller
1395410,全身,ぜんしん,2,838,waller
1363250,真っ赤,まっか,3,839,waller
1477310,発見,はっけん,3,840,waller
1310090,支える,ささえる,3,841,waller
1607170,閊える,つかえる,5,842,frequency
1467710,熱,ねつ,4,843,waller
1000590,,あんな,4,844,waller
1550190,裏,うら,4,845,waller
1589040,遅れる,おくれる,4,846,waller
1323080,車,くるま,5,847,waller
1485350,飛び出す,とびだす,3,848,waller
1595240,事態,じたい,3,849,waller
1483380,扉,とびら,3,850,audit
1527070,味方,みかた,3,851,waller
1440600,展開,てんかい,2,852,waller
1206570,学園,がくえん,5,853,frequency
1586700,怪しい,あやしい,2,854,waller
1378040,正面,まとも,5,855,frequency
1452400,同士,どうし,2,856,audit
1552130,流れ,ながれ,3,857,waller
1304480,残り,のこり,3,858,waller
1602710,両親,りょうしん,5,859,waller
1246270,偶然,ぐうぜん,3,860,waller
1523270,本来,ほんらい,2,861,waller
1605630,柔らかい,やわらかい,4,862,waller
1345140,女子,じょし,3,863,waller
1199900,壊れる,こわれる,4,864,waller
1008630,迚も,とても,5,865,waller
1244470,苦手,にがて,3,866,waller
1312260,試す,ためす,3,867,waller
1551790,立派,りっぱ,5,868,waller
1199350,回す,まわす,3,869,waller
1156530,意見,いけん,4,870,waller
1415190,大量,たいりょう,5,871,frequency
1436320,提案,ていあん,3,872,waller
1153430,扱い,あつかい,2,873,audit
1223615,貴方,あなた,5,874,waller
1383180,責任,せきにん,3,875,waller
1610740,違いない,ちがいない,3,876,waller
2836285,抑える,おさえる,5,877,frequency
1351600,証拠,しょうこ,2,878,audit
1396390,全力,ぜんりょく,5,879,frequency
1366410,人,じん,2,880,audit
1600290,伸ばす,のばす,3,881,waller
1428280,朝,あさ,5,882,waller
1581400,他人,たにん,3,883,waller
2083140,どうでも良い,どうでもいい,5,884,frequency
1226630,客,きゃく,4,885,waller
1579260,昨日,きのう,5,886,waller
1436260,抵抗,ていこう,3,887,waller
1290560,混乱,こんらん,3,888,waller
1191730,家,いえ,5,889,waller
1356510,条件,じょうけん,3,890,waller
1163420,一緒に,いっしょに,5,891,frequency
1191740,家,うち,5,892,frequency
1538160,薬,くすり,5,893,waller
1195960,過ぎ,すぎ,3,894,audit
1532800,迷惑,めいわく,3,895,waller
1191750,家,け,5,896,frequency
1585230,例,れい,3,897,waller
1597200,頼る,たよる,3,898,waller
1590970,完璧,かんぺき,2,899,audit
1011710,,ほら,5,900,frequency
2106890,その様,そのよう,5,901,frequency
1281830,行為,こうい,2,902,audit
1376310,星,ほし,4,903,waller
1247250,君,きみ,4,904,waller
1263120,減る,へる,3,905,waller
1247260,君,くん,4,906,waller
1257250,嫌う,きらう,3,907,waller
1387210,先,さき,5,908,waller
1360770,心臓,しんぞう,3,909,waller
1309530,思考,しこう,2,910,audit
1198960,解決,かいけつ,3,911,waller
1392570,前,ぜん,2,912,audit
1557050,冷静,れいせい,3,913,waller
1392580,前,まえ,5,914,waller
1438210,天,てん,5,915,frequency
1599390,直す,なおす,4,916,waller
1579470,四,し,5,917,waller
1002590,お父さん,おとうさん,5,918,waller
1232880,許可,きょか,3,919,waller
1343100,所,ところ,5,920,waller
1508550,閉じる,とじる,3,921,waller
1335830,重ねる,かさねる,2,922,waller
1423310,中,なか,5,923,waller
1295510,細い,ほそい,5,924,waller
1227370,久しぶり,ひさしぶり,4,925,waller
1535700,目立つ,めだつ,2,926,waller
1401310,相変わらず,あいかわらず,2,927,waller
1188890,何時も,いつも,5,928,waller
1272950,光景,こうけい,3,929,waller
1449870,到着,とうちゃく,3,930,waller
1608720,追いかける,おいかける,2,931,waller
1589080,押さえる,おさえる,2,932,waller
1432850,通う,かよう,4,933,waller
1181390,殴る,なぐる,2,934,waller
1602370,広げる,ひろげる,3,935,audit
1256750,剣,けん,5,936,frequency
1601900,引っ張る,ひっぱる,3,937,waller
1215260,間に合う,まにあう,4,938,waller
1202170,皆さん,みなさん,5,939,waller
1553310,了解,りょうかい,3,940,audit
1390360,戦争,せんそう,4,941,waller
1210360,寒い,さむい,5,942,waller
1005180,先,さっき,4,943,waller
1259620,見事,みごと,3,944,waller
1171010,右,みぎ,5,945,waller
1012500,若し,もし,4,946,waller
1502390,物,もの,5,947,waller
1416220,達,たち,5,948,frequency
1155710,依頼,いらい,3,949,waller
1497180,普段,ふだん,3,950,waller
1363780,真実,しんじつ,2,951,audit
1161170,一応,いちおう,2,952,waller
1006980,其れから,それから,5,953,waller
1381390,青い,あおい,5,954,waller
1365850,辛い,からい,5,955,waller
1429170,調子,ちょうし,3,956,waller
1365860,辛い,つらい,3,957,waller
1355540,冗談,じょうだん,3,958,waller
1409840,対応,たいおう,2,959,audit
1272820,光る,ひかる,4,960,waller
1244680,苦労,くろう,3,961,waller
1432880,通じる,つうじる,3,962,waller
1296680,罪,つみ,3,963,waller
1330290,授業,じゅぎょう,5,964,waller
1293720,最悪,さいあく,5,965,frequency
1291070,差,さ,3,966,waller
1359620,信用,しんよう,3,967,waller
1199890,壊す,こわす,4,968,waller
1254670,結ぶ,むすぶ,3,969,waller
1164170,一切,いっさい,2,970,audit
1252090,計画,けいかく,4,971,waller
1155980,囲む,かこむ,3,972,waller
1352130,上,うえ,5,973,waller
1352150,上,かみ,3,974,waller
1269330,後,のち,3,975,waller
1008430,,ですから,3,976,waller
1352170,上,じょう,3,977,waller
1010350,,ばれる,5,978,frequency
1582920,此の,この,5,979,waller
1426530,注意,ちゅうい,4,980,waller
1188530,何より,なにより,2,981,audit
1251100,経つ,たつ,3,982,waller
1536000,問う,とう,2,983,audit
1008790,とんでも無い,とんでもない,3,984,waller
1424550,中心,ちゅうしん,3,985,waller
1612040,申し訳ない,もうしわけない,2,986,waller
1254480,穴,あな,3,987,waller
1009020,,どうやら,2,988,audit
1476450,肌,はだ,3,989,waller
1355970,常に,つねに,3,990,waller
1157760,異常,いじょう,3,991,waller
1203260,他,ほか,5,992,waller
1484920,非常,ひじょう,3,993,waller
1351510,衝撃,しょうげき,2,994,audit
1240750,僅か,わずか,3,995,waller
1501110,腹,はら,3,996,waller
1322990,者,もの,3,997,waller
1350780,焦る,あせる,2,998,audit
1390020,川,かわ,5,999,waller
1081430,,デート,3,1000,waller
1538920,唯一,ゆいいつ,3,1001,waller
1329010,酒,さけ,3,1002,waller
1423430,中央,ちゅうおう,3,1003,waller
1456940,突っ込む,つっこむ,2,1004,waller
1581930,弟,おとうと,5,1005,waller
1225130,技術,ぎじゅつ,4,1006,waller
1553660,両手,りょうて,5,1007,frequency
1316380,次,つぎ,5,1008,waller
1397300,素晴らしい,すばらしい,4,1009,waller
1417550,単純,たんじゅん,3,1010,waller
1183590,穏やか,おだやか,3,1011,waller
1253570,撃つ,うつ,3,1012,waller
1580640,人,ひと,5,1013,waller
1478010,討つ,うつ,2,1014,waller
1332570,拾う,ひろう,4,1015,waller
1211490,完成,かんせい,3,1016,waller
1591050,気がつく,きがつく,5,1017,frequency
1250090,型,かた,3,1018,waller
1005110,,さあ,5,1019,waller
1471560,馬,うま,3,1020,waller
1166460,一歩,いっぽ,5,1021,frequency
1588840,覆う,おおう,3,1022,waller
1483070,彼,かれ,4,1023,waller
1320810,実,み,3,1024,waller
1008990,,どうにか,2,1025,audit
1516925,方,かた,5,1026,waller
1545790,様,さま,3,1027,audit
1215240,間,ま,3,1028,waller
1189600,価値,かち,3,1029,waller
1259680,見守る,みまもる,5,1030,frequency
1153930,安全,あんぜん,4,1031,waller
1610460,連れてくる,つれてくる,5,1032,frequency
1602120,日々,ひび,2,1033,audit
1021750,,イメージ,5,1034,frequency
1207500,額,がく,3,1035,waller
1505990,然し,しかし,5,1036,waller
1329630,受け止める,うけとめる,2,1037,audit
1397350,素敵,すてき,3,1038,waller
1000360,,あっさり,2,1039,audit
1228260,吸う,すう,5,1040,waller
1271510,護衛,ごえい,1,1041,waller
1532910,鳴る,なる,4,1042,waller
1258520,研究,けんきゅう,4,1043,waller
1440930,纏める,まとめる,2,1044,waller
1606590,別れる,わかれる,4,1045,waller
1472730,背後,はいご,2,1046,audit
1566450,巫山戯る,ふざける,2,1047,waller
1316340,時点,じてん,5,1048,frequency
1423170,着替える,きがえる,5,1049,frequency
1156610,意思,いし,3,1050,waller
1420590,知識,ちしき,3,1051,waller
1420490,知れる,しれる,5,1052,frequency
1189000,何処か,どこか,3,1053,waller
1523180,本物,ほんもの,3,1054,waller
1279700,構える,かまえる,2,1055,audit
1191320,夏,なつ,5,1056,waller
1550380,裏切る,うらぎる,3,1057,waller
1350600,焼く,やく,4,1058,waller
1200220,怪我,けが,4,1059,waller
1584800,門,もん,5,1060,waller
1491520,不可能,ふかのう,5,1061,frequency
1270670,御免,ごめん,3,1062,audit
1294330,妻,つま,4,1063,waller
1628530,此れ,これ,5,1064,waller
1477350,発言,はつげん,2,1065,audit
1599430,中身,なかみ,2,1066,waller
1376760,正確,せいかく,3,1067,waller
1467550,認識,にんしき,2,1068,audit
1515580,呆れる,あきれる,2,1069,waller
1505390,文字,もじ,3,1070,waller
2840112,大きくなる,おおきくなる,5,1071,frequency
1000520,,あら,1,1072,waller
1444150,吐く,つく,2,1073,audit
1360480,心,こころ,4,1074,waller
2646460,吐く,はく,3,1075,waller
1307630,姉,あね,5,1076,waller
1594190,刺激,しげき,3,1077,waller
1406060,其れでも,それでも,3,1078,waller
1293700,最も,もっとも,4,1079,waller
1475910,爆発,ばくはつ,3,1080,waller
1270190,御,ご,3,1081,audit
1247470,訓練,くんれん,3,1082,waller
1361190,振り向く,ふりむく,5,1083,frequency
1342550,初めて,はじめて,5,1084,waller
1416400,脱ぐ,ぬぐ,5,1085,waller
2149890,人,にん,5,1086,frequency
1359730,信頼,しんらい,3,1087,waller
1554820,力,ちから,4,1088,waller
1219680,寄る,よる,4,1089,waller
2846738,何,なん,5,1090,waller
1537970,役,やく,3,1091,waller
1554840,力,りょく,5,1092,frequency
1485230,飛ばす,とばす,3,1093,waller
1411160,貸す,かす,5,1094,waller
1351370,笑み,えみ,5,1095,frequency
1585310,六,ろく,5,1096,waller
1181500,王子,おうじ,3,1097,waller
1605840,様,よう,3,1098,waller
1541560,有難い,ありがたい,2,1099,waller
1003400,,きちんと,3,1100,waller
1442520,殿下,でんか,5,1101,frequency
1541620,有名,ゆうめい,5,1102,waller
1589330,思いつく,おもいつく,2,1103,waller
1441000,転がる,ころがる,2,1104,waller
1384860,切れる,きれる,3,1105,waller
1406030,其のまま,そのまま,3,1106,waller
1562400,話題,わだい,3,1107,waller
1467620,濡れる,ぬれる,4,1108,waller
1266350,呼び出す,よびだす,2,1109,waller
1205870,確信,かくしん,2,1110,audit
1213060,汗,あせ,3,1111,waller
1288790,込める,こめる,2,1112,audit
1317490,自覚,じかく,2,1113,audit
1586265,空く,すく,4,1114,waller
1252390,警察,けいさつ,4,1115,waller
1585410,儘,まま,5,1116,frequency
1481630,犯人,はんにん,3,1117,waller
1184140,下,した,5,1118,waller
2643970,,だって,3,1119,waller
1597780,捕まえる,つかまえる,4,1120,waller
1399790,掃除,そうじ,5,1121,waller
1257110,硬い,かたい,4,1122,waller
1179810,応える,こたえる,5,1123,frequency
1582310,頭,あたま,5,1124,waller
1427510,喋る,しゃべる,3,1125,waller
1605320,漏らす,もらす,2,1126,audit
1203090,階段,かいだん,5,1127,waller
1367120,人形,にんぎょう,4,1128,waller
1494970,不満,ふまん,3,1129,waller
1553120,旅,たび,3,1130,waller
1202270,絵,え,5,1131,waller
1397590,組む,くむ,3,1132,waller
1375820,成る程,なるほど,4,1133,waller
1431810,沈黙,ちんもく,2,1134,audit
1427900,張る,はる,5,1135,waller
1286060,告白,こくはく,2,1136,audit
1571320,舐める,なめる,2,1137,audit
1433820,潰す,つぶす,2,1138,waller
1216890,含める,ふくめる,2,1139,waller
1316040,時期,じき,3,1140,waller
1208360,活動,かつどう,3,1141,waller
1160570,育てる,そだてる,4,1142,waller
1539230,優秀,ゆうしゅう,3,1143,waller
1162090,一撃,いちげき,5,1144,frequency
1166600,一本,いっぽん,5,1145,frequency
1569880,睨む,にらむ,2,1146,waller
